code|text
371262000|Pale color saturation
1352503003|Union for International Cancer Control allowable value
1352508007|Union for International Cancer Control clinical grade allowable value
1353060002|G4 (UICC)
1353062005|G1 (UICC)
1353067004|G2 (UICC)
1353059007|G5 (UICC)
1353061003|HG (UICC)
1353063000|GX (UICC)
1353065007|LG (UICC)
1353064006|G3 (UICC)
1352733007|Union for International Cancer Control rcN category allowable value
1352735000|rcN0 (UICC)
1352745003|rcN2b (UICC)
1352734001|rcN1c (UICC)
1352748001|rcN3 (UICC)
1352740008|rcN1a (UICC)
1352741007|rcN2a (UICC)
1352742000|rcN3b (UICC)
1352744004|rcN3a (UICC)
1352736004|rcN1mi (UICC)
1352739006|rcN2 (UICC)
1352749009|rcN3c (UICC)
1352737008|rcN0(i+) (UICC)
1352746002|rcN2c (UICC)
1352750009|rcNX (UICC)
1352738003|rcN1b (UICC)
1352751008|rcN1 (UICC)
1352505005|Union for International Cancer Control clinical stage group allowable value
1352819002|I:19 (UICC)
1352825003|0a (UICC)
1352830004|I:2 (UICC)
1352859004|IV:6 (UICC)
1352864000|IB2 (UICC)
1352869005|II:13 (UICC)
1352873008|III:0 (UICC)
1352884001|II:10 (UICC)
1352893000|III:8 (UICC)
1352919001|IC (UICC)
1352923009|IV:20 (UICC)
1352938005|I:18 (UICC)
1352942008|III:3 (UICC)
1352944009|II (UICC)
1352949004|III:14 (UICC)
1352953002|IVA2 (UICC)
1352955009|IVA1 (UICC)
1352816009|IB1 (UICC)
1352820008|III:10 (UICC)
1352827006|IV:4 (UICC)
1352833002|IIIC2 (UICC)
1352848008|IIIC (UICC)
1352857002|II:23 (UICC)
1352863006|IV:23 (UICC)
1352870006|III:24 (UICC)
1352871005|III (UICC)
1352876000|II:15 (UICC)
1352883007|I:15 (UICC)
1352885000|II:4 (UICC)
1352902003|IV:0 (UICC)
1352903008|I:0 (UICC)
1352907009|III:5 (UICC)
1352926001|I:23 (UICC)
1352933001|IV:12 (UICC)
1352935008|IIIA1 (UICC)
1352945005|IA2 (UICC)
1352956005|IIE (UICC)
1352815008|IV:22 (UICC)
1352822000|IVA (UICC)
1352828001|II:19 (UICC)
1352841002|I:10 (UICC)
1352843004|IA (UICC)
1352846007|II:0 (UICC)
1352850000|II:16 (UICC)
1352855005|II:8 (UICC)
1352862001|IIIC1 (UICC)
1352888003|IV:13 (UICC)
1352890002|IA1 (UICC)
1352899001|I:12 (UICC)
1352901005|IV:21 (UICC)
1352916008|0 (UICC)
1352918009|IV:24 (UICC)
1352924003|IV:15 (UICC)
1352937000|II:17 (UICC)
1352831000|IIC (UICC)
1352845006|III:16 (UICC)
1352847003|I:13 (UICC)
1352849000|IV:17 (UICC)
1352867007|I:14 (UICC)
1352917004|III:12 (UICC)
1352940000|IV:18 (UICC)
1352943003|II:24 (UICC)
1352824004|III:19 (UICC)
1352834008|II:5 (UICC)
1352836005|IVB (UICC)
1352856006|IIA (UICC)
1352865004|IB3 (UICC)
1352877009|III:18 (UICC)
1352882002|IIIA2 (UICC)
1352889006|I:21 (UICC)
1352892005|IIA2 (UICC)
1352895007|0is (UICC)
1352904002|II:1 (UICC)
1352912005|II:14 (UICC)
1352920007|IV:5 (UICC)
1352934007|I:7 (UICC)
1352946006|II:9 (UICC)
1352948007|I:3 (UICC)
1352950004|II:21 (UICC)
1351850002|IIIS (UICC)
1352829009|IIA1 (UICC)
1352835009|III:13 (UICC)
1352840001|III:22 (UICC)
1352842009|IV:14 (UICC)
1352844005|IV:11 (UICC)
1352851001|III:2 (UICC)
1352854009|IA3 (UICC)
1352860009|I:5 (UICC)
1352872003|I:22 (UICC)
1352874002|I:8 (UICC)
1352879007|II:2 (UICC)
1352880005|IS (UICC)
1352898009|I:24 (UICC)
1352900006|IV:16 (UICC)
1352908004|I:20 (UICC)
1352915007|IIIA (UICC)
1352922004|II:12 (UICC)
1352925002|II:6 (UICC)
1352932006|I:6 (UICC)
1352936009|II:3 (UICC)
1352952007|II bulky (UICC)
1352954008|IE (UICC)
1352817000|IV:1 (UICC)
1352821007|I:25 (UICC)
1352823005|I:4 (UICC)
1352826002|IV:7 (UICC)
1352852008|IV:3 (UICC)
1352853003|I:17 (UICC)
1352866003|III:15 (UICC)
1352881009|I:11 (UICC)
1352886004|III:23 (UICC)
1352894006|IV:10 (UICC)
1352910002|II:7 (UICC)
1352913000|IV (UICC)
1352914006|IV:8 (UICC)
1352927005|I (UICC)
1352951000|I:1 (UICC)
1352818005|III:4 (UICC)
1352832007|III:1 (UICC)
1352837001|IV:19 (UICC)
1352838006|II:11 (UICC)
1352839003|I:16 (UICC)
1352858007|IV:9 (UICC)
1352861008|IIB (UICC)
1352868002|III:7 (UICC)
1352875001|II:18 (UICC)
1352878004|III:21 (UICC)
1352887008|I:9 (UICC)
1352896008|IIIB (UICC)
1352897004|II:22 (UICC)
1352905001|III:17 (UICC)
1352906000|IV:2 (UICC)
1352909007|III:9 (UICC)
1352911003|IB (UICC)
1352921006|IVC (UICC)
1352928000|II:20 (UICC)
1352929008|III:25 (UICC)
1352930003|II:25 (UICC)
1352931004|III:6 (UICC)
1352939002|III:11 (UICC)
1352941001|IV:25 (UICC)
1352947002|III:20 (UICC)
1352530008|Union for International Cancer Control pathological T category allowable value
1352541005|pT1c2 (UICC)
1352548004|pT2d (UICC)
1352556001|pT3c (UICC)
1352568005|pT1d (UICC)
1352553009|pT4 (UICC)
1352535003|pTis(DCIS) (UICC)
1352537006|pT1c (UICC)
1352545001|pT2 (UICC)
1352546000|pT2a1 (UICC)
1352560003|pT1a (UICC)
1352562006|pT1mi (UICC)
1352563001|pTis(Paget) (UICC)
1352536002|pT1b1 (UICC)
1352542003|pT4e (UICC)
1352544002|pT1c1 (UICC)
1352554003|pT1b2 (UICC)
1352558000|pTis (UICC)
1352555002|pTis(LAMN) (UICC)
1352557005|pT4d (UICC)
1352561004|pT4b (UICC)
1352565008|pT1b3 (UICC)
1352532000|pTX (UICC)
1352538001|pT4a (UICC)
1352540006|pT4c (UICC)
1352543008|pT1b (UICC)
1352549007|pT1c3 (UICC)
1352551006|pT3a (UICC)
1352566009|pT1a2 (UICC)
1351847000|pTis(LCIS) (UICC)
1352531007|pT3d (UICC)
1352550007|pT1a1 (UICC)
1352552004|pT0 (UICC)
1352559008|pT1 (UICC)
1352567000|pT2a2 (UICC)
1352569002|pT2c (UICC)
1352533005|pT3 (UICC)
1352534004|pT3b (UICC)
1352539009|pTa (UICC)
1352547009|pT2b (UICC)
1352564007|pT2a (UICC)
1352604000|Union for International Cancer Control pathological N category allowable value
1352616006|pN1b (UICC)
1352621009|pN0 (UICC)
1352622002|pN3 (UICC)
1356764007|pN1b(sn) (UICC)
1352605004|pNX (UICC)
1352606003|pN3c (UICC)
1352610000|pN2 (UICC)
1352611001|pN2mi (UICC)
1352612008|pN2b (UICC)
1352608002|pN2a (UICC)
1352609005|pN0(mol+) (UICC)
1352620005|pN1mi (UICC)
1352624001|pN0(i+) (UICC)
1356761004|pN1(sn) (UICC)
1356766009|pN1c(sn) (UICC)
1352615005|pN1a(sn) (UICC)
1352617002|pN1c (UICC)
1356762006|pN1mi(sn) (UICC)
1356763001|pNX(sn) (UICC)
1352623007|pN3b (UICC)
1356768005|pN2a(sn) (UICC)
1356769002|pN2b(sn) (UICC)
1352613003|pN2c (UICC)
1352614009|pN1 (UICC)
1352618007|pN3a (UICC)
1352619004|pN1a (UICC)
1356767000|pN2(sn) (UICC)
1352957001|Union for International Cancer Control clinical T category allowable value
1352971009|cT2d (UICC)
1352982001|cT4a (UICC)
1352989005|cT3a (UICC)
1352995006|cT1c1 (UICC)
1352978003|cT1d (UICC)
1352981008|cT4e (UICC)
1352987007|cTis(Paget) (UICC)
1352992009|cT1b2 (UICC)
1352994005|cT3d (UICC)
1352958006|cT1c3 (UICC)
1352973007|cT1c (UICC)
1352986003|cT0 (UICC)
1351846009|cTis(LCIS) (UICC)
1352963005|cT4d (UICC)
1352965003|cTis(DCIS) (UICC)
1352969009|cT2c (UICC)
1352980009|cT4c (UICC)
1352966002|cT3 (UICC)
1352967006|cT2a2 (UICC)
1352970005|cT1b3 (UICC)
1352984000|cTis (UICC)
1352988002|cT1a2 (UICC)
1352962000|cT2a (UICC)
1352968001|cT1b (UICC)
1352972002|cT2b (UICC)
1352979006|cT1mi (UICC)
1352991002|cT3b (UICC)
1352993004|cT2 (UICC)
1352959003|cT1a1 (UICC)
1352960008|cT4b (UICC)
1352961007|cTa (UICC)
1352974001|cT3e (UICC)
1352975000|cTX (UICC)
1352976004|cT3c (UICC)
1352977008|cT1c2 (UICC)
1352983006|cT1a (UICC)
1352990001|cT2a1 (UICC)
1352996007|cT1 (UICC)
1352997003|cT4 (UICC)
1352964004|cTis(LAMN) (UICC)
1352985004|cT1b1 (UICC)
1352814007|Union for International Cancer Control yp stage group allowable value
1352891003|IIID (UICC)
1353068009|Union for International Cancer Control ycN category allowable value
1353077002|ycN2b (UICC)
1353069001|ycN0 (UICC)
1353076006|ycN2c (UICC)
1353078007|ycN1c (UICC)
1353080001|ycN2a (UICC)
1353086007|ycN3a (UICC)
1353073003|ycN1 (UICC)
1353075005|ycN2 (UICC)
1353087003|ycN3b (UICC)
1353070000|ycN3c (UICC)
1353083004|ycN2mi (UICC)
1353085006|ycN3 (UICC)
1353079004|ycN1a (UICC)
1353081002|ycN0(i+) (UICC)
1353072008|ycN1b (UICC)
1353074009|ycN1mi (UICC)
1353071001|ycNX (UICC)
1352507002|Union for International Cancer Control pathological grade allowable value
1352509004|Union for International Cancer Control clinical M category allowable value
1352516003|cM1c (UICC)
1352520004|cM1d(0) (UICC)
1352524008|cM1c(1) (UICC)
1352512001|cM0 (UICC)
1352517007|cM1a (UICC)
1352518002|cM1a(1) (UICC)
1352519005|cM1a(0) (UICC)
1352522007|cM1b(0) (UICC)
1351851003|cM0(mol+) (UICC)
1352515004|cM1b(1) (UICC)
1352523002|cM1c(0) (UICC)
1352511008|cM0(i+) (UICC)
1352513006|cM1 (UICC)
1352514000|cM1b (UICC)
1352521000|cM1d(1) (UICC)
1352510009|cM1d (UICC)
1352525009|Union for International Cancer Control residual tumor allowable value
1352529003|R1 (UICC)
1352528006|R2 (UICC)
1352527001|RX (UICC)
1352526005|R0 (UICC)
1352584006|Union for International Cancer Control rpN category allowable value
1352597008|rpN2c (UICC)
1352603006|rpN1c (UICC)
1352589001|rpN0a (UICC)
1352591009|rpN3b (UICC)
1352594001|rpN3 (UICC)
1352601008|rpNX (UICC)
1352585007|rpN0 (UICC)
1352586008|rpN0(mol+) (UICC)
1352592002|rpN3a (UICC)
1352587004|rpN2 (UICC)
1352588009|rpN1 (UICC)
1352595000|rpN3c (UICC)
1352598003|rpN1b (UICC)
1352590005|rpN2a (UICC)
1352593007|rpN2b (UICC)
1352596004|rpN2mi (UICC)
1352599006|rpN1mi (UICC)
1352602001|rpN1a (UICC)
1352600009|rpN0(i+) (UICC)
1352665001|Union for International Cancer Control rpT category allowable value
1352673005|rpT3b (UICC)
1352674004|rpT4a (UICC)
1352675003|rpTa (UICC)
1352676002|rpT2a1 (UICC)
1352685002|rpT3a (UICC)
1352686001|rpT4b (UICC)
1352678001|rpT2 (UICC)
1352684003|rpT1a1 (UICC)
1352689008|rpT3c (UICC)
1352694008|rpT1a2 (UICC)
1352699003|rpT0 (UICC)
1352701003|rpT2a2 (UICC)
1352703000|rpT1d (UICC)
1352667009|rpT2c (UICC)
1352668004|rpT3 (UICC)
1352682004|rpT2d (UICC)
1352691000|rpT4d (UICC)
1352692007|rpT1c (UICC)
1352696005|rpT1c1 (UICC)
1352666000|rpTis (UICC)
1352679009|rpTis(DCIS) (UICC)
1352683009|rpTis(Paget) (UICC)
1352688000|rpTX (UICC)
1352700002|rpT2a (UICC)
1352670008|rpT3d (UICC)
1352677006|rpT1c3 (UICC)
1352681006|rpT2b (UICC)
1351848005|rpTis(LCIS) (UICC)
1352669007|rpT1a (UICC)
1352671007|rpT4c (UICC)
1352672000|rpT1b1 (UICC)
1352690004|rpT4 (UICC)
1352693002|rpT1c2 (UICC)
1352695009|rpT1b2 (UICC)
1352702005|rpTis(LAMN) (UICC)
1352680007|rpT1mi (UICC)
1352687005|rpT1b (UICC)
1352697001|rpT4e (UICC)
1352698006|rpT1 (UICC)
1352504009|Union for International Cancer Control pathological stage group allowable value
1352570001|Union for International Cancer Control pathological M category allowable value
1352572009|pM1a(1) (UICC)
1352575006|pM1c(0) (UICC)
1352583000|pM1 (UICC)
1352580002|pM1d (UICC)
1352582005|pM1b(1) (UICC)
1352574005|pM1c (UICC)
1352573004|pM1a (UICC)
1352577003|pM1d(0) (UICC)
1352578008|pM1b (UICC)
1352579000|pM1d(1) (UICC)
1352581003|pM1c(1) (UICC)
1352571002|pM1b(0) (UICC)
1352576007|pM1a(0) (UICC)
1352625000|Union for International Cancer Control ypT category allowable value
1352633004|ypTis(DCIS) (UICC)
1352649002|ypT4 (UICC)
1352650002|ypT0 (UICC)
1352631002|ypTX (UICC)
1352635006|ypT2 (UICC)
1352636007|ypT1a2 (UICC)
1352655007|ypT2b (UICC)
1352656008|ypT2a2 (UICC)
1352664002|ypT3d (UICC)
1352626004|ypT4a (UICC)
1352628003|ypTis(Paget) (UICC)
1352646009|ypT3c (UICC)
1352652005|ypT2a1 (UICC)
1352653000|ypTis (UICC)
1352663008|ypT1b2 (UICC)
1352632009|ypTa (UICC)
1352638008|ypTis(LAMN) (UICC)
1352639000|ypT1b (UICC)
1352640003|ypT1 (UICC)
1352641004|ypT1c (UICC)
1352642006|ypT1b3 (UICC)
1352647000|ypT4d (UICC)
1352651003|ypT2d (UICC)
1352654006|ypT3a (UICC)
1352627008|ypT4c (UICC)
1352630001|ypT3b (UICC)
1352637003|ypT1mi (UICC)
1352659001|ypT2a (UICC)
1352660006|ypT1c3 (UICC)
1352629006|ypT2c (UICC)
1352644007|ypT1a (UICC)
1352648005|ypT4b (UICC)
1352661005|ypT4e (UICC)
1352634005|ypT1d (UICC)
1352645008|ypT1c2 (UICC)
1351845008|ypTis(LCIS) (UICC)
1352643001|ypT1b1 (UICC)
1352657004|ypT3 (UICC)
1352658009|ypT1a1 (UICC)
1352662003|ypT1c1 (UICC)
1352704006|Union for International Cancer Control rcM category allowable value
1352707004|rpM1c(0) (UICC)
1352721002|rcM1a (UICC)
1352727003|rpM1 (UICC)
1352705007|rpM1b(1) (UICC)
1352712003|rcM1c (UICC)
1352720001|rcM0(i+) (UICC)
1352711005|rcM1d(1) (UICC)
1352715001|rpM1d(0) (UICC)
1352723004|rcM1b(0) (UICC)
1352725006|rcM1d (UICC)
1352726007|rcM1b (UICC)
1352731009|rpM1a(0) (UICC)
1352706008|rpM1b (UICC)
1352713008|rcM1c(1) (UICC)
1352722009|rcM1a(1) (UICC)
1351852005|rcM0(mol+) (UICC)
1352708009|rcM0 (UICC)
1352716000|rpM1a(1) (UICC)
1352729000|rcM1d(0) (UICC)
1352709001|rcM1 (UICC)
1352714002|rpM1a (UICC)
1352717009|rpM1c (UICC)
1352718004|rpM1b(0) (UICC)
1352719007|rpM1c(1) (UICC)
1352730005|rpM1d (UICC)
1352710006|rcM1b(1) (UICC)
1352724005|rcM1c(0) (UICC)
1352728008|rcM1a(0) (UICC)
1352732002|rpM1d(1) (UICC)
1352793009|Union for International Cancer Control ypN category allowable value
1352809008|ypN2c (UICC)
1352800007|ypN0(mol+) (UICC)
1352799008|ypN2mi (UICC)
1352802004|ypN3c (UICC)
1352796001|ypN1mi (UICC)
1352803009|ypN1b (UICC)
1352813001|ypNX (UICC)
1352794003|ypN1 (UICC)
1352801006|ypN1a(sn) (UICC)
1352805002|ypN2a (UICC)
1352806001|ypN3 (UICC)
1352807005|ypN3b (UICC)
1352812006|ypN1c (UICC)
1352795002|ypN1a (UICC)
1352797005|ypN0 (UICC)
1352798000|ypN0(i+) (UICC)
1352808000|ypN2 (UICC)
1352804003|ypN3a (UICC)
1352810003|ypN2b (UICC)
1352752001|Union for International Cancer Control ycT category allowable value
1352770003|ycT3d (UICC)
1352772006|ycTis(LAMN) (UICC)
1352783002|ycT1c (UICC)
1351849002|ycTis(LCIS) (UICC)
1352764009|ycT1a1 (UICC)
1352754000|ycT4a (UICC)
1352755004|ycT1b (UICC)
1352758002|ycT3c (UICC)
1352780004|ycT1c2 (UICC)
1352784008|ycT1b3 (UICC)
1352790007|ycTis(Paget) (UICC)
1352759005|ycT1c1 (UICC)
1352782007|ycT4d (UICC)
1352762008|ycT1b2 (UICC)
1352763003|ycT1mi (UICC)
1352765005|ycT1c3 (UICC)
1352779002|ycT3 (UICC)
1352781000|ycT4b (UICC)
1352786005|ycT0 (UICC)
1352760000|ycT2a1 (UICC)
1352766006|ycT2 (UICC)
1352773001|ycTis (UICC)
1352775008|ycT2a2 (UICC)
1352776009|ycT2c (UICC)
1352778005|ycT1b1 (UICC)
1352785009|ycT1d (UICC)
1352788006|ycTX (UICC)
1352757007|ycT2d (UICC)
1352761001|ycT3a (UICC)
1352768007|ycT2a (UICC)
1352769004|ycT3b (UICC)
1352771004|ycT1 (UICC)
1352777000|ycT1a (UICC)
1352753006|ycT4c (UICC)
1352756003|ycT4e (UICC)
1352767002|ycT2b (UICC)
1352774007|ycT1a2 (UICC)
1352787001|ycT4 (UICC)
1352789003|ycTis(DCIS) (UICC)
1352791006|ycTa (UICC)
1352792004|ycT3e (UICC)
1353058004|Union for International Cancer Control yp grade allowable value
1352506006|Union for International Cancer Control rpM category allowable value
1352998008|Union for International Cancer Control rcT category allowable value
1353000004|rcT2mi (UICC)
1353002007|rcTis(LAMN) (UICC)
1353018001|rcT2b (UICC)
1353032004|rcT1b (UICC)
1353034003|rcT1b2 (UICC)
1353005009|rcT1a (UICC)
1353019009|rcT2 (UICC)
1353027000|rcT1mi (UICC)
1353004008|rcT2a (UICC)
1353007001|rcT1d (UICC)
1352999000|rcTX (UICC)
1353015003|rcT1c (UICC)
1353024007|rcTis (UICC)
1353029002|rcT3d (UICC)
1353011007|rcT2d (UICC)
1353012000|rcT1a2 (UICC)
1353017006|rcTa (UICC)
1353021004|rcT2a1 (UICC)
1353026009|rcT1c3 (UICC)
1353028005|rcT3 (UICC)
1353031006|rcT3b (UICC)
1353003002|rcT4b (UICC)
1353006005|rcT4 (UICC)
1353010008|rcT4c (UICC)
1353022006|rcTis(DCIS) (UICC)
1353023001|rcTis(Paget) (UICC)
1353030007|rcT1a1 (UICC)
1353035002|rcT2a2 (UICC)
1353008006|rcT3c (UICC)
1353009003|rcT1c2 (UICC)
1353020003|rcT4a (UICC)
1353025008|rcT3a (UICC)
1353037005|rcT1c1 (UICC)
1353001000|rcT1 (UICC)
1353013005|rcT4e (UICC)
1353014004|rcT1b1 (UICC)
1353016002|rcT0 (UICC)
1353033009|rcT4d (UICC)
1353036001|rcT2c (UICC)
1353038000|Union for International Cancer Control clinical N category allowable value
1353041009|cN0 (UICC)
1353042002|cN0(i+) (UICC)
1353046004|cN1a (UICC)
1353050006|cN2a (UICC)
1353051005|cN3c (UICC)
1353048003|cN1b (UICC)
1353055001|cN2b (UICC)
1356757005|cN0(sn) (UICC)
1353043007|cN1 (UICC)
1353045000|cN1mi (UICC)
1356760003|cNX(sn) (UICC)
1353039008|cNX (UICC)
1353054002|cN3b (UICC)
1353052003|cN2mi (UICC)
1353044001|cN1c (UICC)
1353049006|cN2c (UICC)
1356758000|cN1(sn) (UICC)
1353047008|cN2 (UICC)
1353053008|cN3 (UICC)
1353057009|cN3a (UICC)
1356759008|cN1a(sn) (UICC)
